Num_Muestra,Meñique_%,Pulgar_%,Índice_%,Corazón_%,Anular_%,Acel_X,Acel_Y,Acel_Z,Gesto
22,0,67,0,54,100,-4.968,-1.8579,5.272,ninguno
22,0,68,0,53,100,-6.0382,1.8962,5.3893,ninguno
22,0,68,0,52,100,-5.4277,2.5091,5.5761,ninguno
22,0,68,0,51,100,-5.9831,2.9137,5.272,ninguno
22,0,70,0,48,100,-5.5641,2.4205,5.9711,ninguno
22,0,68,0,48,100,-5.8658,3.462,6.3853,ninguno
22,0,69,0,47,100,-5.9304,3.6368,6.3303,ninguno
22,0,71,0,47,100,-6.0047,4.5059,5.9568,ninguno
22,0,73,0,45,100,-5.7892,3.893,5.9185,ninguno
22,0,72,0,42,100,-5.928,3.6919,5.8586,ninguno
22,0,69,1,41,100,-5.8921,3.4931,5.6814,ninguno
22,0,65,1,40,100,-5.679,3.5913,5.9065,ninguno
22,0,62,2,38,100,-5.6814,3.5961,5.9424,ninguno
22,0,60,1,38,100,-5.6144,3.972,6.6918,ninguno
22,0,59,1,36,100,-5.3654,3.5626,6.7971,ninguno
22,0,59,1,36,100,-5.3798,3.6081,6.3877,ninguno
22,0,60,1,36,100,-5.5665,3.7038,6.0956,ninguno
23,0,2,9,0,49,2.4373,-1.6281,8.9304,ninguno
23,0,0,8,0,48,2.4517,-1.1684,9.3111,ninguno
23,0,1,8,0,49,2.7222,-1.0798,10.137,ninguno
23,0,0,9,0,45,1.5107,-2.0734,10.635,ninguno
23,0,0,0,0,0,-0.4046,-2.6121,10.7739,ninguno
23,0,0,0,0,0,-2.5211,-0.5411,8.0637,ninguno
23,0,0,0,0,0,-4.1515,1.5323,6.6152,ninguno
23,0,0,18,0,39,-4.5849,2.0806,5.1739,ninguno
23,44,4,58,10,81,-4.6687,2.2314,6.2537,ninguno
23,24,4,51,0,70,-3.3591,3.972,8.0182,ninguno
23,6,0,0,0,0,-4.5466,5.2505,6.1459,ninguno
23,6,38,44,0,64,-6.7301,2.2865,5.1691,ninguno
23,11,30,47,0,65,-5.1404,4.0582,6.347,ninguno
23,0,18,0,0,10,-5.3989,6.8283,5.8299,ninguno
23,13,23,47,0,70,-6.5912,3.8188,5.3941,ninguno
23,8,21,44,0,65,-5.0637,3.2753,5.8873,ninguno
23,0,15,0,0,15,-4.7525,4.118,6.8307,ninguno
23,5,21,51,0,68,-5.8035,5.1547,5.6551,ninguno
23,0,22,13,0,40,-4.3144,4.1132,8.6095,ninguno
23,2,26,43,0,65,-3.1173,2.7557,8.588,ninguno
24,1,0,16,0,34,2.9736,-1.8268,8.7125,ninguno
24,0,0,16,0,34,2.9568,-1.7957,8.7221,ninguno
24,0,0,16,0,35,2.9233,-1.561,8.6957,ninguno
24,0,0,22,0,42,3.4907,-1.6759,10.1921,ninguno
24,0,0,25,0,41,2.5402,-4.6663,10.6398,ninguno
24,0,0,20,0,41,-1.4198,-7.2137,7.7548,ninguno
24,0,0,0,0,17,-2.9808,-5.1882,6.0549,ninguno
24,17,0,36,0,69,-3.565,-4.2808,3.2896,ninguno
24,20,0,42,0,71,-5.0398,-7.2401,2.4588,ninguno
24,30,0,55,0,78,-6.2034,-6.2201,1.4222,ninguno
24,4,0,20,0,51,-8.0421,-5.5593,3.3519,ninguno
24,19,0,49,0,70,-7.2449,-8.7628,2.3966,ninguno
24,26,0,50,0,74,-4.3431,-1.6089,3.5578,ninguno
24,3,0,25,0,50,-6.3494,-1.3815,3.7158,ninguno
24,21,0,51,0,69,-8.9471,-8.9854,-0.3496,ninguno
24,0,0,10,0,33,-8.1882,-5.8514,0.6919,ninguno
24,8,0,43,0,60,-6.6295,-2.1021,3.1077,ninguno
24,21,0,49,0,68,-6.5601,-5.7916,1.4533,ninguno
24,0,0,7,0,28,-9.0333,-8.6766,1.7286,ninguno
24,20,0,49,0,66,-6.4739,-6.8522,1.8771,ninguno
25,41,1,12,0,45,3.8283,-1.8364,9.3398,ninguno
25,17,0,15,0,48,3.4357,-2.0853,10.1873,ninguno
25,16,0,24,0,54,1.834,-1.8364,9.7875,ninguno
25,38,0,44,0,73,-0.5387,-1.3288,10.1179,ninguno
25,94,0,88,52,100,-0.917,1.154,11.0684,ninguno
25,91,0,91,55,100,-3.5817,-7.513,4.0558,ninguno
25,89,0,89,52,100,-3.0646,-3.122,5.9568,ninguno
25,87,0,88,50,100,-2.6217,-3.7852,7.0868,ninguno
25,86,0,87,49,100,-2.7102,-5.2241,7.5633,ninguno
25,86,0,87,49,100,-3.474,-4.5873,7.4388,ninguno
25,85,0,86,48,100,-3.5267,-4.3455,7.5944,ninguno
25,84,0,85,47,100,-3.2202,-5.1332,7.5465,ninguno
25,83,0,67,45,100,-2.9401,-5.1834,7.7476,ninguno
25,82,0,0,46,100,-3.79,1.6735,7.8362,ninguno
25,82,0,0,46,100,-3.225,-1.6328,8.0206,ninguno
25,81,0,0,45,100,-3.1125,-1.0487,8.3893,ninguno
25,81,0,0,44,100,-3.1077,-1.5754,8.3366,ninguno
25,80,0,0,44,100,-3.1819,-1.2809,8.4084,ninguno
25,80,0,0,44,100,-3.0478,-1.6089,8.7101,ninguno
25,78,0,0,40,96,-2.5426,-3.8858,10.2424,ninguno
26,25,0,17,23,50,2.5522,-2.8778,8.7197,ninguno
26,25,0,17,24,49,3.0813,-1.4868,9.244,ninguno
26,22,0,12,21,43,3.1005,-1.5131,8.9902,ninguno
26,15,0,8,13,39,3.3088,-0.8739,9.663,ninguno
26,2,0,0,0,36,2.7222,-1.9297,9.4092,ninguno
26,0,0,0,0,18,1.7597,-3.0454,8.8753,ninguno
26,0,0,0,0,0,0.2921,-1.7142,8.5784,ninguno
26,0,0,0,0,0,-0.8021,-1.1085,8.2313,ninguno
26,0,0,0,0,0,-1.5275,1.6089,8.0924,ninguno
26,0,0,0,0,0,-1.9513,1.7119,7.9847,ninguno
26,0,0,0,0,0,-1.2689,0.723,9.1554,ninguno
26,0,0,0,0,0,-1.494,0.3903,8.7245,ninguno
26,0,0,0,0,0,-1.664,0.4405,8.8657,ninguno
26,0,0,0,0,0,-1.7573,0.1915,8.837,ninguno
26,0,0,0,0,0,-1.652,0.3974,9.0549,ninguno
26,0,0,0,0,0,-1.3288,0.5866,9.1028,ninguno
26,0,0,0,0,0,-1.4892,0.5842,8.9687,ninguno
26,0,0,0,0,0,-1.3431,0.9194,9.2847,ninguno
26,0,0,0,0,0,-1.0846,0.4645,9.1243,ninguno
26,0,0,0,0,0,-1.415,0.3663,9.0357,ninguno
27,3,0,12,0,47,2.1332,-0.9864,9.4236,ninguno
27,3,0,12,0,45,2.1284,-1.3479,9.5888,ninguno
27,6,0,12,0,36,1.2785,-1.3024,9.4092,ninguno
27,7,0,1,0,21,0.407,-1.3216,8.7197,ninguno
27,4,0,0,0,3,-0.431,-1.4581,9.8593,ninguno
27,0,0,0,0,0,-0.4812,-0.1915,9.0453,ninguno
27,0,0,0,0,0,-1.4676,-1.0151,7.1778,ninguno
27,0,27,0,20,17,-0.6895,-0.9768,9.8641,ninguno
27,0,27,0,14,16,-1.2139,-0.7997,9.3063,ninguno
27,0,26,0,0,6,-2.5738,-0.5818,9.0142,ninguno
27,0,25,0,0,68,-2.1021,1.3527,8.6957,ninguno
27,0,38,0,0,92,-0.7925,0.103,9.0094,ninguno
27,0,34,2,0,87,-1.5179,-0.2418,9.5385,ninguno
27,3,24,15,0,33,-1.5395,-0.1939,8.5545,ninguno
27,6,22,59,0,19,-1.2977,0.103,9.1746,ninguno
27,5,30,63,0,21,-1.1396,-0.6393,9.3422,ninguno
27,2,23,56,0,18,-1.1468,0.7614,9.2105,ninguno
27,0,30,0,0,6,-1.6999,1.2809,8.0086,ninguno
27,0,41,0,1,33,-2.138,-0.3208,8.9208,ninguno
27,0,36,0,0,38,-1.5921,-0.656,9.323,ninguno
28,0,11,2,9,89,-0.3879,-2.5642,7.9248,ninguno
28,2,51,15,52,100,-0.7398,0.8164,13.1202,ninguno
28,0,64,4,51,100,-1.7741,0.838,7.5944,ninguno
28,0,63,2,49,100,-3.055,1.4724,7.3478,ninguno
28,0,62,2,48,100,-3.1412,1.8675,8.655,ninguno
28,0,61,2,47,100,-3.1101,1.3072,8.667,ninguno
28,0,60,2,46,100,-3.1747,1.4461,8.157,ninguno
28,0,63,2,45,100,-3.2154,1.8316,8.4108,ninguno
28,0,64,2,44,100,-3.0813,2.1189,8.3486,ninguno
28,0,62,1,44,100,-2.9975,1.5969,8.351,ninguno
28,0,61,1,43,100,-3.1029,1.7478,8.7245,ninguno
28,0,60,1,43,100,-2.9856,1.7382,8.6383,ninguno
28,0,60,2,42,100,-3.0598,1.7142,8.3653,ninguno
28,0,60,2,42,100,-3.0167,1.8124,8.4252,ninguno
28,0,59,2,41,100,-3.0742,1.2905,8.5521,ninguno
28,0,59,2,41,100,-3.1173,1.5347,8.5018,ninguno
28,0,58,3,39,100,-2.9808,1.415,8.5186,ninguno
28,0,56,4,39,100,-3.213,1.4796,8.5377,ninguno
28,0,54,4,39,100,-2.9736,1.3862,8.5497,ninguno
28,0,52,4,39,100,-3.0765,1.3623,8.4731,ninguno
29,25,33,50,49,100,1.8052,-1.8316,9.6869,ninguno
29,23,49,0,53,100,1.063,0.5387,9.6774,ninguno
29,15,59,0,52,100,-0.7614,-0.7638,8.2959,ninguno
29,19,40,0,49,98,-2.6576,1.063,7.2856,ninguno
29,17,64,0,49,17,-3.3399,1.719,7.5058,ninguno
29,19,64,0,47,8,-4.0223,2.2482,7.762,ninguno
29,26,62,0,47,4,-4.3287,1.6568,7.592,ninguno
29,31,62,0,46,3,-4.5155,1.2091,7.7476,ninguno
29,53,64,0,46,3,-4.5274,1.2594,7.7333,ninguno
29,54,64,0,45,4,-4.561,1.6472,7.6016,ninguno
29,54,64,0,45,5,-4.5179,1.3743,7.7596,ninguno
29,53,64,0,45,6,-4.549,1.7334,7.7261,ninguno
29,54,65,0,45,7,-4.379,1.6879,7.9296,ninguno
29,61,66,0,45,11,-4.2521,1.4581,8.2432,ninguno
29,63,67,0,45,15,-4.4101,1.2785,8.0541,ninguno
29,62,66,0,45,16,-4.2425,1.1372,8.2049,ninguno
29,61,66,0,45,15,-4.2569,1.3264,8.1331,ninguno
29,61,64,0,44,13,-4.4796,1.5131,7.8841,ninguno
29,61,64,0,44,10,-4.3862,1.6161,7.9224,ninguno
29,59,64,0,45,8,-4.3934,1.5897,7.9248,ninguno
30,0,7,31,0,68,2.3607,-0.8045,10.331,ninguno
30,0,0,52,0,75,1.3862,-1.4629,9.7923,ninguno
30,0,0,70,13,91,0.0048,0.1532,8.7867,ninguno
30,0,0,84,38,100,-1.4222,0.7973,7.9344,ninguno
30,0,0,88,47,100,-3.7206,-9.8689,3.5506,ninguno
30,0,0,87,44,100,-3.3447,-7.0629,3.2561,ninguno
30,0,0,85,42,100,-1.3384,15.0954,12.1721,ninguno
30,0,0,84,41,100,-3.5314,-14.6334,7.1994,ninguno
30,0,0,84,41,100,-2.9066,8.8609,8.5066,ninguno
30,0,0,84,40,100,-2.0997,-7.6902,8.4994,ninguno
30,0,0,83,39,100,-2.4517,3.1723,9.3781,ninguno
30,0,0,82,38,100,-1.1995,-6.5841,8.0876,ninguno
30,0,0,81,37,100,-2.7988,-0.0455,8.0804,ninguno
30,0,0,81,36,100,-2.4588,1.1995,9.2129,ninguno
30,0,0,81,36,100,-2.2266,-6.8115,8.2193,ninguno
30,0,0,80,35,100,-2.6121,2.6959,8.6095,ninguno
30,0,0,79,32,100,-2.0686,-0.2873,8.0038,ninguno
30,0,0,78,27,100,-2.5738,-4.1946,8.1594,ninguno
30,0,0,77,25,100,-2.5498,4.197,9.6391,ninguno
30,0,0,76,25,100,-1.743,-5.2433,8.2935,ninguno
31,35,0,15,0,55,2.49,-1.3623,9.4523,ninguno
31,55,10,34,0,62,1.8124,-2.0806,10.0245,ninguno
31,57,16,46,0,71,0.735,-1.5778,9.3398,ninguno
31,63,5,52,2,78,-0.7685,-1.9297,8.327,ninguno
31,85,0,72,34,100,-1.4006,-0.5363,8.5521,ninguno
31,92,0,90,54,100,-1.3384,2.2386,8.8131,ninguno
31,89,0,90,52,100,-1.6328,-6.5481,7.015,ninguno
31,88,0,88,50,100,-1.1516,-4.7405,8.2025,ninguno
31,86,0,87,49,100,-1.3647,-4.0749,8.011,ninguno
31,86,0,87,49,100,-1.2833,-4.4963,8.0062,ninguno
31,85,0,86,48,100,-1.3431,-4.3814,8.1092,ninguno
31,84,0,85,48,100,-1.245,-4.6017,7.9679,ninguno
31,84,0,85,47,100,-1.312,-4.525,8.1044,ninguno
31,83,0,84,47,100,-1.3575,-4.6448,7.8697,ninguno
31,83,0,84,46,100,-1.1947,-4.4197,8.1858,ninguno
31,82,0,84,46,100,-1.1875,-4.604,8.1523,ninguno
31,82,0,84,46,100,-1.1995,-4.3335,8.0613,ninguno
31,82,0,83,46,100,-1.3743,-4.3814,8.1547,ninguno
31,81,0,83,45,100,-1.2833,-4.3096,7.9966,ninguno
31,81,0,83,45,100,-1.3455,-4.4317,7.9966,ninguno
32,29,0,15,0,56,2.5355,-1.0534,9.1866,ninguno
32,50,0,28,0,57,2.5379,-1.3647,9.9288,ninguno
32,70,28,2,17,42,1.482,-2.8228,9.402,ninguno
32,74,64,0,31,2,0.0024,0.6895,9.809,ninguno
32,77,70,0,36,0,-1.1827,1.0056,8.0756,ninguno
32,75,70,0,36,0,-2.387,1.3048,8.0709,ninguno
32,72,68,0,36,0,-2.4277,0.984,8.8178,ninguno
32,71,67,0,35,0,-2.2314,1.3096,9.165,ninguno
32,72,66,0,34,0,-2.2601,1.3216,8.928,ninguno
32,72,65,0,34,0,-2.0877,1.4126,9.0094,ninguno
32,71,63,0,34,0,-2.3391,1.3743,8.8801,ninguno
32,71,63,0,34,0,-2.2242,1.4054,9.019,ninguno
32,71,62,0,33,0,-2.1787,1.2163,8.8418,ninguno
32,71,62,0,33,0,-2.1045,1.2378,8.7508,ninguno
32,70,61,0,33,0,-1.9297,1.3479,9.0453,ninguno
32,70,60,0,33,0,-2.2649,1.2354,8.9064,ninguno
32,70,60,0,32,0,-2.0016,1.0798,9.0644,ninguno
32,69,60,0,32,0,-1.8555,1.1899,8.9064,ninguno
32,69,60,0,32,0,-2.0183,1.1779,8.8538,ninguno
32,69,59,0,32,0,-1.9872,1.2929,8.8322,ninguno
33,50,20,36,17,98,2.9425,-1.0918,9.0884,ninguno
33,45,20,32,16,96,2.8252,-1.0319,9.2871,ninguno
33,9,18,31,23,100,3.2465,-1.3815,10.5512,ninguno
33,4,23,15,36,100,2.8778,-2.8491,11.2025,ninguno
33,4,56,0,44,100,-0.158,0.4741,10.228,ninguno
33,0,65,0,45,100,-3.6655,0.261,6.6295,ninguno
33,0,68,0,46,100,-4.1396,1.5969,5.7341,ninguno
33,0,70,0,46,100,-5.1715,2.296,4.9033,ninguno
33,0,70,0,45,100,-5.8634,2.6887,5.4229,ninguno
33,0,69,0,45,100,-6.1603,2.7725,6.3398,ninguno
33,0,69,0,45,100,-6.3758,2.9257,6.4236,ninguno
33,0,70,0,45,100,-6.5074,2.909,6.1076,ninguno
33,0,69,0,44,100,-6.541,3.4884,5.703,ninguno
33,0,68,0,44,100,-6.3183,2.739,5.5162,ninguno
33,0,67,0,43,100,-6.4308,3.2202,5.6814,ninguno
33,0,66,0,43,100,-6.3135,3.0694,5.8012,ninguno
33,0,66,0,42,100,-6.5481,3.2034,5.7102,ninguno
33,0,65,0,42,100,-6.7588,3.4093,5.6958,ninguno
33,0,64,0,41,100,-6.699,3.292,5.794,ninguno
33,0,63,0,41,100,-6.6439,3.2896,5.2529,ninguno
34,1,0,0,0,50,2.15,-2.1213,8.8657,ninguno
34,1,2,0,0,50,2.2051,-2.1476,8.9783,ninguno
34,0,1,0,0,49,2.1021,-2.2865,8.8801,ninguno
34,0,0,0,0,49,2.1356,-1.64,9.2751,ninguno
34,5,0,7,0,59,1.9345,-2.5618,9.6319,ninguno
34,49,0,69,25,100,1.664,-3.0909,9.6774,ninguno
34,76,0,85,47,100,0.1652,-4.9201,7.2664,ninguno
34,74,0,87,48,100,-1.3503,-5.6144,5.9065,ninguno
34,73,0,85,47,100,-1.2641,-4.5538,7.592,ninguno
34,71,0,84,46,100,-1.4054,-4.9321,8.1427,ninguno
34,70,0,82,44,100,-1.403,-4.5969,8.1666,ninguno
34,68,0,81,44,100,-1.3958,-4.4843,7.9775,ninguno
34,67,0,81,43,100,-1.3312,-4.3622,8.1355,ninguno
34,67,0,81,43,100,-1.5012,-4.5633,8.26,ninguno
34,61,0,79,41,100,-1.0702,-5.7796,7.7572,ninguno
34,4,0,79,38,100,-2.2697,0.3663,7.1299,ninguno
34,0,0,81,39,100,-2.3176,2.6935,8.6981,ninguno
34,0,0,81,38,100,-1.7933,-12.8425,6.7516,ninguno
34,0,0,80,37,100,-1.8723,9.5912,10.3765,ninguno
34,0,0,80,36,100,-1.9704,-1.5083,8.1714,ninguno
35,17,4,21,0,77,2.715,-2.3008,8.8155,ninguno
35,15,3,20,0,77,2.8874,-2.2865,8.6167,ninguno
35,14,3,20,0,75,2.8084,-2.4277,8.5521,ninguno
35,14,1,20,0,73,3.0215,-1.9561,9.3685,ninguno
35,54,12,17,16,56,3.1244,-5.6431,9.5936,ninguno
35,71,62,0,41,16,2.0111,-2.3128,10.5943,ninguno
35,68,67,0,41,0,-0.8787,0.1796,9.074,ninguno
35,66,67,0,40,0,-2.3703,0.9864,7.9703,ninguno
35,64,66,0,39,0,-3.3064,1.4629,7.1084,ninguno
35,63,64,0,38,0,-3.7326,1.98,7.027,ninguno
35,62,62,0,37,0,-3.6559,2.6264,7.58,ninguno
35,62,62,0,37,0,-4.0582,2.9592,7.3071,ninguno
35,61,51,0,35,0,-3.5961,3.8331,7.5034,ninguno
35,63,0,19,31,78,-4.118,3.7206,8.078,ninguno
35,70,0,76,38,100,-3.2274,-2.7222,8.4922,ninguno
35,74,0,82,45,100,-1.5299,-3.0837,9.1913,ninguno
35,73,0,84,45,100,-1.6328,-0.5363,8.8346,ninguno
35,72,0,84,45,100,-1.4078,-1.585,8.7771,ninguno
35,72,0,84,45,100,-1.2474,-1.1277,8.9088,ninguno
35,72,0,84,45,100,-1.7071,-1.0223,8.6981,ninguno
36,34,0,29,3,63,3.316,-1.4533,9.2105,ninguno
36,29,0,25,0,59,2.8395,-2.4325,8.758,ninguno
36,22,0,21,0,55,3.0311,-3.0311,8.7388,ninguno
36,14,0,27,0,61,2.6097,-3.0382,9.979,ninguno
36,0,10,39,0,79,2.4086,-2.7533,11.7699,ninguno
36,0,22,0,45,100,-0.814,-0.5483,9.0046,ninguno
36,0,48,0,45,100,-3.4979,-0.9337,6.517,ninguno
36,0,56,0,45,100,-4.5322,2.162,7.2712,ninguno
36,0,58,0,44,100,-5.0613,2.7509,6.0789,ninguno
36,0,56,0,43,100,-5.2361,2.8156,6.3614,ninguno
36,0,57,0,39,100,-5.3654,3.0526,6.4548,ninguno
36,0,58,0,37,100,-5.3103,3.0574,6.8642,ninguno
36,0,60,0,35,100,-5.4971,3.0981,6.5649,ninguno
36,0,58,0,32,100,-5.3175,3.3591,6.5218,ninguno
36,0,57,0,35,100,-5.521,3.4812,6.4045,ninguno
36,0,56,0,37,100,-5.6503,3.45,6.4548,ninguno
36,0,55,0,36,100,-5.466,3.3806,6.7612,ninguno
36,0,55,0,34,100,-5.5162,3.4931,6.4979,ninguno
36,0,54,0,33,100,-5.4516,3.5626,6.4691,ninguno
36,0,55,0,33,100,-5.4731,3.7086,6.3614,ninguno
37,6,7,6,0,52,2.5522,-1.5706,9.0692,ninguno
37,7,19,12,0,53,2.569,-2.5738,9.1506,ninguno
37,7,37,19,0,55,2.5833,-1.9632,10.2759,ninguno
37,7,63,11,0,51,1.2163,-1.9896,10.4507,ninguno
37,7,77,0,0,8,-0.4334,-0.6297,9.6869,ninguno
37,0,79,0,0,0,-2.217,0.3807,8.1906,ninguno
37,0,78,0,0,0,-3.7924,0.6871,6.2968,ninguno
37,0,79,0,0,5,-4.1563,1.743,6.5505,ninguno
37,0,78,34,0,36,-3.9576,2.2266,8.6431,ninguno
37,78,82,78,16,96,-4.8411,0.8284,7.4986,ninguno
37,69,79,71,9,86,-4.7357,1.7071,7.1036,ninguno
37,0,73,0,0,6,-5.4085,2.5474,6.7588,ninguno
37,49,75,60,0,73,-4.0127,0.2562,7.8027,ninguno
37,77,84,73,17,93,-5.466,1.0965,6.5386,ninguno
37,0,72,23,0,24,-5.2648,4.6807,7.8027,ninguno
37,0,70,32,0,36,-5.8035,2.4445,6.5577,ninguno
37,70,79,73,10,91,-5.1044,1.5131,6.5601,ninguno
37,86,85,80,30,100,-5.3319,1.6951,7.6279,ninguno
37,87,83,81,36,100,-5.1787,1.0942,7.7716,ninguno
37,87,81,81,38,100,-4.9392,1.7406,7.5441,ninguno
38,1,12,0,0,0,0.2729,-1.9632,8.8992,ninguno
38,4,15,0,0,0,-1.2977,-1.7071,9.9407,ninguno
38,3,36,0,0,0,-2.8084,-1.5778,9.2081,ninguno
38,2,65,0,0,3,-3.3471,0.2083,7.2472,ninguno
38,55,79,67,2,86,-3.1292,1.5634,6.2704,ninguno
38,90,87,81,39,100,-3.9624,0.4166,6.9336,ninguno
38,90,84,81,42,100,-4.0103,0.3065,7.7596,ninguno
38,88,78,79,39,100,-4.051,1.4581,8.7197,ninguno
38,71,69,71,24,100,-3.6919,-0.2945,8.2504,ninguno
38,0,69,0,0,0,-4.4125,4.3598,7.5896,ninguno
38,0,70,0,0,0,-4.4987,2.1715,7.1802,ninguno
38,0,70,0,0,0,-4.4843,1.9728,7.4077,ninguno
38,0,69,0,0,5,-6.292,2.0135,4.9991,ninguno
38,65,80,73,20,85,-3.5721,0.3879,8.3246,ninguno
38,86,82,83,42,100,-4.5274,0.2849,7.2018,ninguno
38,88,78,84,45,100,-4.3766,0.3519,8.1666,ninguno
38,86,76,82,44,100,-4.0079,0.9266,8.3893,ninguno
38,85,74,81,42,100,-4.1348,1.1468,8.1882,ninguno
38,83,73,80,40,100,-4.0366,1.0894,8.0828,ninguno
38,83,72,79,39,100,-4.0127,0.7853,7.8482,ninguno
39,3,7,9,0,39,2.3703,-1.8675,9.2033,ninguno
39,3,5,4,0,39,2.5402,-2.4636,9.1387,ninguno
39,4,4,7,0,40,2.0375,-2.5211,8.8609,ninguno
39,5,3,9,0,45,1.6257,-1.9776,9.6319,ninguno
39,8,5,17,0,51,0.6249,-2.1691,9.833,ninguno
39,41,8,33,1,71,-0.4956,-2.6624,9.3972,ninguno
39,75,0,65,33,100,-1.8794,-2.1907,7.9655,ninguno
39,91,0,89,53,100,-1.7502,-0.6177,8.4467,ninguno
39,88,0,89,52,100,-2.4157,-3.5362,7.5178,ninguno
39,86,0,88,49,100,-1.7047,-4.5155,8.0038,ninguno
39,85,0,87,49,100,-2.7198,-3.383,7.9224,ninguno
39,84,0,86,48,100,-2.7869,-4.0366,7.829,ninguno
39,84,0,86,47,100,-2.8802,-4.3527,7.9607,ninguno
39,83,0,85,47,100,-2.6959,-4.2162,7.7333,ninguno
39,83,0,84,46,100,-2.5474,-3.7972,7.9104,ninguno
39,82,0,84,46,100,-2.4708,-3.9744,7.9009,ninguno
39,82,0,84,46,100,-2.5426,-4.209,8.0661,ninguno
39,81,0,83,45,100,-2.3463,-4.0654,8.0924,ninguno
39,81,0,83,45,100,-2.2984,-3.8595,7.8889,ninguno
39,81,0,82,45,100,-2.3128,-3.9887,7.8673,ninguno
40,45,0,25,0,59,2.4349,-1.6975,9.6869,ninguno
40,47,0,25,1,58,2.5402,-1.6975,10.9678,ninguno
40,61,0,23,18,58,2.0925,-2.3487,10.4124,ninguno
40,70,48,0,34,8,-1.166,-3.0789,9.1794,ninguno
40,76,68,0,42,0,-3.1292,0.1604,6.7995,ninguno
40,75,67,0,43,0,-4.1539,1.9321,6.359,ninguno
40,74,66,0,42,0,-4.7836,1.8507,6.3662,ninguno
40,72,64,0,41,0,-4.8243,2.1189,6.8091,ninguno
40,72,63,0,41,0,-4.9536,2.2386,7.0557,ninguno
40,72,64,0,41,0,-4.7094,2.5833,7.8051,ninguno
40,72,63,0,41,0,-4.6639,2.5067,8.0804,ninguno
40,71,63,0,40,0,-4.6304,2.5953,7.6016,ninguno
40,71,62,0,40,0,-4.525,2.5522,7.5824,ninguno
40,71,62,0,40,0,-4.877,2.2458,7.4819,ninguno
40,70,61,0,39,0,-4.4628,2.2553,7.7045,ninguno
40,70,61,0,39,0,-4.5849,2.1524,7.5705,ninguno
40,70,60,0,39,0,-4.5562,2.241,7.7381,ninguno
40,70,59,0,38,0,-4.5562,2.3367,7.7381,ninguno
40,69,59,0,38,0,-4.3981,2.3607,7.7668,ninguno
40,69,59,0,38,0,-4.2784,2.3798,7.5106,ninguno
41,54,0,51,18,95,3.3686,-1.403,9.6941,ninguno
41,3,0,44,1,79,2.3798,-3.1819,9.5337,ninguno
41,0,0,45,0,78,1.7861,-1.4964,9.8306,ninguno
41,0,0,60,12,86,0.6393,-2.8323,9.1411,ninguno
41,0,1,68,33,98,-0.8092,-4.0342,8.0469,ninguno
41,0,26,63,48,100,-2.7653,2.5642,8.7101,ninguno
41,0,60,77,45,100,-3.4884,2.2984,7.2951,ninguno
41,0,0,82,44,100,-4.1276,4.0342,5.3271,ninguno
41,0,0,81,42,100,-4.0893,-0.0527,6.517,ninguno
41,0,0,81,41,100,-2.6624,-2.8276,8.5066,ninguno
41,0,0,79,41,100,-4.4412,-9.9383,4.8961,ninguno
41,0,0,77,41,100,-3.6727,5.0039,8.734,ninguno
41,0,0,77,40,100,-2.9329,-4.1539,8.0254,ninguno
41,0,0,76,37,100,-3.2992,0.4381,8.8969,ninguno
41,0,0,75,36,100,-2.8754,3.565,9.1626,ninguno
41,0,0,74,36,100,-2.7773,2.1021,8.4635,ninguno
41,0,0,74,35,100,-2.8491,1.4317,8.6095,ninguno
41,0,0,74,35,100,-3.055,-0.8547,8.2049,ninguno
41,0,0,73,35,100,-2.3607,-0.51,8.9567,ninguno
41,0,0,73,35,100,-2.6911,-0.6297,8.9615,ninguno
42,0,0,12,0,51,2.3511,-2.715,8.7221,ninguno
42,0,0,13,0,52,2.2601,-3.0167,8.5066,ninguno
42,0,0,13,0,52,2.1739,-2.8539,8.7508,ninguno
42,0,0,16,0,54,3.0885,-2.1739,11.0732,ninguno
42,0,0,46,0,72,1.6233,-5.0254,12.1793,ninguno
42,0,0,73,25,100,-1.8148,-2.1189,10.7548,ninguno
42,0,0,84,40,100,-3.3758,-2.1572,8.5305,ninguno
42,0,0,84,40,100,-4.9967,3.3615,4.6088,ninguno
42,0,0,82,39,100,-3.9217,4.695,3.9696,ninguno
42,0,0,81,38,100,-4.2234,6.1268,2.4636,ninguno
42,0,0,80,38,100,-5.8969,5.7245,3.8906,ninguno
42,0,0,80,38,100,-4.6711,6.2608,4.142,ninguno
42,0,0,79,38,100,-5.3151,7.1874,2.0039,ninguno
42,0,0,79,37,100,-5.4516,6.845,3.0095,ninguno
42,0,0,79,37,100,-4.3742,6.7253,2.8276,ninguno
42,0,0,79,36,100,-5.3965,7.7141,2.6647,ninguno
42,0,0,78,36,100,-4.3551,6.1316,4.3718,ninguno
42,0,0,78,35,100,-5.2601,7.3837,3.213,ninguno
42,0,0,78,35,100,-5.0853,7.5633,3.4381,ninguno
42,0,0,78,35,100,-4.798,6.7086,4.3096,ninguno
43,6,0,20,0,55,2.6624,-4.4365,7.9344,ninguno
43,7,0,20,0,55,2.8108,-4.3622,8.3366,ninguno
43,6,0,20,0,55,2.7126,-4.4053,8.0302,ninguno
43,0,0,23,0,56,3.4764,-5.3295,10.1993,ninguno
43,0,0,50,0,79,2.8563,-3.5985,11.6191,ninguno
