Num_Muestra,Meñique_%,Pulgar_%,Índice_%,Corazón_%,Anular_%,Acel_X,Acel_Y,Acel_Z,Gesto
22,0,15,0,0,5,-3.1125,-2.6217,5.3008,gracias
22,0,26,0,0,5,-4.4532,-2.5546,6.5218,gracias
22,0,43,0,0,5,-5.466,-4.1396,6.8857,gracias
22,0,41,0,0,5,-4.8842,-3.6607,7.0222,gracias
22,0,38,0,0,8,-5.6934,-4.1515,5.8395,gracias
22,0,37,0,0,9,-5.3846,-3.0789,6.4117,gracias
22,0,33,4,0,16,-5.1499,-2.2553,6.1028,gracias
22,0,17,5,0,20,-3.8331,-3.5721,2.66,gracias
22,0,14,0,0,19,-2.5043,-7.0198,1.4198,gracias
22,0,14,0,0,15,-0.4525,-9.3996,1.7142,gracias
22,0,19,0,0,8,3.1029,-13.4147,-1.5443,gracias
23,11,15,18,0,41,9.7731,-2.8036,-1.1516,gracias
23,11,14,18,0,41,9.5074,-2.9832,-0.8332,gracias
23,10,14,18,0,41,9.4499,-2.806,-0.4908,gracias
23,10,14,18,0,41,10.0748,-3.1651,0.2155,gracias
23,9,19,17,0,39,10.9343,-5.8514,0.9768,gracias
23,5,18,22,0,37,11.1282,-9.1482,1.1803,gracias
23,0,19,21,0,32,8.6503,-10.7404,1.2426,gracias
23,0,18,17,0,28,4.5466,-8.9926,2.0901,gracias
23,0,22,15,0,24,0.5674,-6.0765,2.6552,gracias
23,0,32,16,0,19,-1.2378,-6.5242,2.6001,gracias
23,0,35,11,0,14,-3.0837,-3.4644,4.3958,gracias
23,0,37,3,0,9,-4.5418,-3.2609,6.2249,gracias
23,0,33,0,0,6,-5.1475,-4.3072,6.4715,gracias
23,0,32,0,0,6,-5.1451,-4.5226,6.438,gracias
23,0,36,0,0,9,-5.0015,-3.2058,6.3734,gracias
23,0,37,8,0,16,-4.7645,-4.1827,4.7956,gracias
23,0,35,8,0,19,-4.2282,-4.1922,2.0016,gracias
23,0,33,4,0,18,-1.3934,-6.5793,0.9098,gracias
23,0,33,0,0,15,1.0151,-9.3446,-0.4238,gracias
23,0,34,3,0,14,6.9145,-16.9749,0.3783,gracias
24,8,16,20,0,45,9.7875,-2.3559,-1.2785,gracias
24,11,16,20,0,45,9.7181,-2.308,-1.0918,gracias
24,11,16,20,0,42,10.5608,-2.9592,0.146,gracias
24,10,19,19,0,42,11.8705,-6.9528,0.7207,gracias
24,2,29,19,0,37,12.2416,-10.8625,0.6752,gracias
24,0,30,17,0,32,7.2209,-11.133,0.1915,gracias
24,0,33,15,0,27,1.8316,-7.1084,1.2115,gracias
24,0,35,0,0,10,-1.3431,-3.0622,1.9632,gracias
24,0,41,0,0,0,-2.8491,3.3112,4.1827,gracias
24,0,41,0,0,0,-4.6783,-0.9433,7.3239,gracias
24,0,38,0,0,6,-5.8371,-3.1149,5.1308,gracias
24,0,34,0,0,9,-4.3598,-4.1228,2.9305,gracias
24,0,32,0,0,10,-2.3822,-6.8019,1.3599,gracias
24,0,33,0,0,11,0.0766,-10.1035,-0.0215,gracias
24,0,36,0,0,26,1.1564,-14.3077,-2.3727,gracias
24,0,33,0,0,25,3.7421,-11.2719,1.0391,gracias
24,0,32,0,0,27,2.8347,-11.0588,0.5698,gracias
24,0,31,0,0,27,2.9521,-10.1323,-0.1365,gracias
24,6,29,1,0,34,3.7158,-9.3422,-0.158,gracias
24,27,19,20,0,52,3.3136,-8.746,-0.6369,gracias
25,11,16,19,0,43,9.6199,-3.1891,-0.8188,gracias
25,11,17,14,0,42,10.5536,-3.4955,0.565,gracias
25,10,18,20,0,41,10.9487,-9.0788,1.1229,gracias
25,2,21,23,0,37,11.0349,-11.5616,1.0032,gracias
25,0,24,22,0,31,6.2058,-10.9607,0.3663,gracias
25,0,27,17,0,24,0.9433,-5.1236,1.5443,gracias
25,0,22,4,0,14,-0.9601,-2.5091,2.909,gracias
25,0,18,1,0,9,-3.2848,-4.7573,4.0654,gracias
25,0,22,7,0,8,-4.944,-4.7094,7.2377,gracias
25,0,23,7,0,8,-4.7381,-3.6392,6.778,gracias
25,0,20,8,0,9,-4.8004,-1.8507,6.5936,gracias
25,0,13,10,0,11,-4.0223,-2.6025,4.6639,gracias
25,0,11,7,0,10,-3.146,-4.9943,2.9425,gracias
25,0,13,1,0,9,-1.2617,-10.1897,1.5251,gracias
25,0,20,0,0,7,1.5586,-11.5448,-0.2035,gracias
25,0,16,0,0,5,2.6312,-13.4841,0.0096,gracias
25,0,14,0,0,5,4.6495,-10.3334,1.257,gracias
25,0,12,0,0,12,3.9289,-10.2687,0.7661,gracias
25,21,18,7,0,47,4.3574,-8.0996,-0.2155,gracias
25,22,12,8,0,50,4.4436,-7.7979,0.0048,gracias
26,11,16,18,0,42,9.2033,-3.4237,-0.7398,gracias
26,10,14,17,0,41,10.9726,-4.8866,-0.0503,gracias
26,6,18,19,0,39,10.9463,-7.7285,1.0534,gracias
26,1,22,18,0,33,10.7332,-9.7181,1.9728,gracias
26,0,22,17,0,31,6.596,-9.5098,2.6887,gracias
26,0,25,18,0,26,1.9944,-7.2113,2.1548,gracias
26,0,31,21,0,22,-1.1803,-5.0374,3.1029,gracias
26,0,35,19,0,17,-2.8683,-2.1835,4.288,gracias
26,0,40,13,0,14,-4.7956,-1.0463,5.2816,gracias
26,0,40,14,0,12,-4.9895,-3.9552,6.9671,gracias
26,0,41,14,0,11,-4.9943,-3.8906,6.4189,gracias
26,0,37,12,0,12,-4.9991,-2.6647,7.0653,gracias
26,0,36,16,0,17,-5.272,-3.2274,5.6024,gracias
26,0,35,14,0,16,-4.3407,-2.9784,3.4333,gracias
26,0,33,8,0,16,-2.1548,-5.8682,1.4269,gracias
26,0,16,0,0,15,0.8906,-11.236,0.747,gracias
26,0,0,0,0,7,5.0278,-10.3118,0.0694,gracias
26,0,0,0,0,10,3.0981,-10.4914,0.2346,gracias
26,0,0,4,0,23,5.126,-7.4723,0.3687,gracias
26,6,0,17,0,34,5.7652,-7.0054,-0.1053,gracias
27,0,0,9,0,20,9.7875,-2.4684,-1.3886,gracias
27,0,0,9,0,20,9.7348,-2.241,-1.3838,gracias
27,0,0,8,0,19,9.8138,-2.2122,-1.2522,gracias
27,0,0,7,0,18,9.821,-2.3631,-1.1516,gracias
27,0,0,4,0,15,9.8186,-2.6384,-0.8835,gracias
27,0,0,3,0,13,9.6415,-2.4134,-0.9577,gracias
27,0,0,2,0,13,9.6199,-2.715,-1.1612,gracias
27,0,0,0,0,9,12.6557,-6.0047,0.644,gracias
27,0,0,0,0,5,12.7802,-11.7292,0.5459,gracias
27,0,0,0,0,4,7.2257,-10.5082,0.9337,gracias
27,0,0,0,0,3,2.5546,-7.5944,0.6033,gracias
27,0,5,0,0,3,-1.822,-3.5578,1.81,gracias
27,0,12,0,0,1,-3.3974,-3.4979,3.7373,gracias
27,0,17,0,0,0,-3.9576,-2.9066,6.5673,gracias
27,0,21,0,0,0,-5.0589,-4.1204,6.7086,gracias
27,0,19,0,0,0,-5.2912,-3.2346,6.9767,gracias
27,0,14,0,0,1,-5.0733,-2.1883,5.679,gracias
27,0,15,0,0,0,-3.8235,-3.1149,2.5259,gracias
27,0,23,0,0,0,-2.0949,-7.6088,0.9433,gracias
27,0,21,0,0,0,0.8547,-10.2903,0.51,gracias
28,11,10,20,0,43,9.8138,-2.3032,-1.5754,gracias
28,11,10,20,0,43,9.7372,-2.3128,-1.2713,gracias
28,10,9,20,0,42,10.4004,-2.1763,-0.7877,gracias
28,4,9,16,0,37,12.0883,-6.869,0.5866,gracias
28,0,9,10,0,24,12.0572,-10.5225,0.3232,gracias
28,0,11,6,0,16,7.1994,-10.3549,0.5986,gracias
28,0,15,4,0,10,2.4373,-8.0828,1.1229,gracias
28,0,16,0,0,5,-1.2234,-3.4668,2.0494,gracias
28,0,16,0,0,1,-2.8371,-3.5075,3.8307,gracias
28,0,17,0,0,0,-4.1946,-4.5011,6.0166,gracias
28,0,19,0,0,0,-4.8267,-5.1332,6.7828,gracias
28,0,21,0,0,0,-5.3606,-3.8499,6.9719,gracias
28,0,20,0,0,1,-5.3319,-0.8212,6.2656,gracias
28,0,19,0,0,2,-4.5155,-2.5211,4.6088,gracias
28,0,23,0,0,3,-3.0742,-6.675,2.4565,gracias
28,0,22,0,0,4,-1.3455,-7.9607,0.8643,gracias
28,0,23,0,0,5,0.5578,-9.2368,-0.589,gracias
28,0,22,0,0,7,4.1803,-11.5401,-0.1389,gracias
28,0,19,5,0,16,3.5769,-11.6981,0.4477,gracias
28,0,17,7,0,31,4.3503,-7.8937,-0.4525,gracias
29,6,8,19,0,37,9.8569,-2.5642,-0.893,gracias
29,4,9,17,0,34,11.0636,-4.7285,0.2203,gracias
29,0,12,14,0,26,11.655,-9.007,0.6153,gracias
29,0,16,9,0,16,9.9216,-11.9088,0.4166,gracias
29,0,18,4,0,10,4.6711,-10.2161,0.4142,gracias
29,0,20,2,0,8,0.9673,-5.1978,1.9872,gracias
29,0,19,0,0,4,-2.5091,-1.8364,2.8563,gracias
29,0,24,0,0,0,-3.7469,-0.3567,4.5274,gracias
29,0,29,0,0,0,-4.7908,-4.1228,6.778,gracias
29,0,27,0,0,0,-5.284,-3.6176,7.3861,gracias
29,0,22,0,0,3,-5.2074,-3.2489,5.3486,gracias
29,0,23,0,0,3,-4.3455,-4.4293,2.5546,gracias
29,0,26,0,0,3,-2.4014,-7.0557,1.2737,gracias
29,0,25,0,0,6,0.3663,-9.5002,0.1604,gracias
29,0,21,0,0,13,2.9018,-9.6869,0.6704,gracias
29,0,21,3,0,18,7.2903,-15.9071,2.4253,gracias
29,0,17,0,0,16,6.3087,-9.5241,1.3503,gracias
29,0,15,4,0,32,5.5498,-8.0062,0.2753,gracias
29,17,11,20,0,48,5.1523,-6.5122,-0.0407,gracias
29,14,16,23,0,46,5.7676,-7.0461,-0.1006,gracias
30,6,16,17,0,39,9.8258,-2.7366,-0.893,gracias
30,6,17,17,0,38,11.078,-4.7908,0.3065,gracias
30,0,21,16,0,32,11.734,-8.3558,0.9098,gracias
30,0,22,13,0,26,9.1842,-10.2496,1.2785,gracias
30,0,23,12,0,22,4.9153,-9.3805,2.3128,gracias
30,0,23,8,0,16,0.7997,-5.4803,2.6312,gracias
30,0,25,2,0,9,-1.8771,-4.81,3.0742,gracias
30,0,26,0,0,5,-3.2322,-4.3455,4.5226,gracias
30,0,27,0,0,4,-4.312,-3.7445,5.9711,gracias
30,0,33,0,0,3,-4.8171,-3.8714,6.6535,gracias
30,0,33,0,0,3,-4.9823,-3.8642,6.7756,gracias
30,0,31,0,0,4,-4.865,-2.873,7.2496,gracias
30,0,28,2,0,10,-5.3678,-3.5123,5.9185,gracias
30,0,20,5,0,12,-5.1068,-4.0127,4.1492,gracias
30,0,10,0,0,11,-3.9193,-5.4181,2.5163,gracias
30,0,7,0,0,9,-1.6951,-7.9224,0.9409,gracias
30,0,5,0,0,10,0.0694,-10.0868,-0.2993,gracias
30,0,3,0,0,12,1.8699,-11.0061,-1.4102,gracias
30,0,10,2,0,16,8.3462,-15.129,2.9329,gracias
30,0,0,0,0,14,6.6631,-10.1921,0.8116,gracias
31,5,11,17,0,37,10.4746,-3.4668,-0.1844,gracias
31,0,11,15,0,33,11.0732,-5.8849,0.9697,gracias
31,0,10,12,0,30,11.6071,-10.6015,1.3144,gracias
31,0,9,9,0,19,7.7859,-11.3342,0.9864,gracias
31,0,12,7,0,15,2.0758,-8.5042,1.1875,gracias
31,0,16,4,0,8,-0.1915,-3.4764,2.0446,gracias
31,0,16,0,0,4,-2.8132,-2.7653,4.0797,gracias
31,0,21,0,0,2,-3.8714,-4.5203,6.5912,gracias
31,0,23,0,0,2,-4.9464,-3.2034,7.4747,gracias
31,0,20,0,0,12,-5.1044,-3.201,5.9352,gracias
31,0,21,0,0,8,-4.4963,-2.9592,3.4141,gracias
31,0,22,0,0,8,-2.478,-6.5984,1.3862,gracias
31,0,23,0,0,8,-0.0862,-9.6462,-0.0335,gracias
31,0,22,0,0,7,3.0215,-10.6087,0.6608,gracias
31,0,21,3,0,13,10.7452,-16.3907,6.3398,gracias
31,0,11,0,0,13,5.612,-8.758,1.6328,gracias
31,12,10,9,0,41,5.2768,-6.6391,0.4932,gracias
31,15,10,20,0,46,5.6048,-6.2417,0.3232,gracias
31,11,18,20,0,42,6.4356,-5.7126,0.6273,gracias
31,6,18,14,0,37,10.2017,-4.2856,1.6783,gracias
32,7,15,16,0,39,9.4667,-2.8587,-0.8595,gracias
32,7,15,16,0,39,9.742,-2.9975,-0.6704,gracias
32,6,15,15,0,38,11.1282,-3.6152,0.9313,gracias
32,4,15,13,0,33,13.2806,-9.9527,1.5538,gracias
32,0,5,9,0,23,9.6798,-10.9487,0.6704,gracias
32,0,3,9,0,21,4.3048,-8.7963,1.0702,gracias
32,0,0,10,0,19,-0.4621,-3.6703,1.9728,gracias
32,0,0,3,0,12,-1.9609,-2.8539,3.9169,gracias
32,0,7,0,0,5,-3.3255,-0.6273,5.5569,gracias
32,0,7,0,0,5,-4.209,-4.2976,8.102,gracias
32,0,5,0,0,6,-4.5011,-3.7637,7.6231,gracias
32,0,4,0,0,10,-5.4061,-0.5148,6.043,gracias
32,0,4,2,0,13,-4.7405,-0.7302,3.735,gracias
32,0,8,1,0,14,-1.9704,-5.5881,1.7909,gracias
32,0,10,0,0,12,0.4836,-9.73,0.3184,gracias
32,0,8,0,0,10,2.5977,-10.0341,-0.929,gracias
32,0,14,2,0,14,8.4013,-14.7291,2.7414,gracias
32,0,7,0,0,16,6.2249,-8.9998,1.2067,gracias
32,9,9,12,0,43,5.5737,-6.7732,0.182,gracias
32,18,11,23,0,48,5.3463,-6.7014,-0.2753,gracias
33,10,16,18,0,42,10.5967,-3.5099,0.1724,gracias
33,7,21,17,0,40,11.6286,-7.5489,1.2713,gracias
33,0,25,16,0,33,11.1402,-11.2168,0.8021,gracias
33,0,29,15,0,23,7.7644,-11.7723,0.8859,gracias
33,0,32,13,0,15,1.9848,-5.6048,1.2977,gracias
33,0,37,3,0,8,-2.5714,-2.873,2.0327,gracias
33,0,38,0,0,5,-3.8475,-2.5043,3.984,gracias
33,0,43,0,0,4,-5.0087,-3.6248,6.3087,gracias
33,0,44,0,0,3,-5.1811,-3.0287,7.1994,gracias
33,0,42,0,0,5,-5.3079,-1.1827,7.3406,gracias
33,0,38,1,0,8,-4.8914,-2.399,5.1332,gracias
33,0,36,4,0,11,-4.2066,-3.8858,2.4134,gracias
33,0,35,1,0,10,-1.4557,-7.5944,0.7422,gracias
33,0,38,0,0,12,1.0008,-10.0413,-0.5914,gracias
33,0,38,6,0,14,2.7485,-11.2001,-0.5195,gracias
33,0,31,1,0,17,3.1436,-13.0604,0.3089,gracias
33,0,22,4,0,30,4.8626,-7.343,0.0862,gracias
33,9,17,20,0,40,5.3319,-6.4715,-0.8332,gracias
33,8,23,18,0,38,7.7907,-5.0039,0.4932,gracias
33,6,22,15,0,37,10.8553,-3.9217,0.3424,gracias
34,4,20,18,0,37,11.4467,-5.284,0.5962,gracias
34,0,22,17,0,31,11.7747,-10.5225,1.221,gracias
34,0,26,16,0,21,8.3893,-11.825,1.4629,gracias
34,0,30,15,0,16,2.8659,-8.0852,0.7063,gracias
34,0,38,8,0,11,-0.2179,-2.4181,2.2625,gracias
34,0,39,0,0,5,-2.988,-1.6257,3.7541,gracias
34,0,40,0,0,3,-4.6831,-4.118,6.0238,gracias
34,0,40,0,0,3,-5.5043,-2.8371,7.0581,gracias
34,0,36,0,0,6,-5.6671,-1.1181,6.1579,gracias
34,0,29,1,0,9,-3.4453,-2.15,3.6176,gracias
34,0,28,0,0,8,-0.6632,-6.2728,0.0814,gracias
34,0,30,0,0,8,3.0718,-10.896,-0.9888,gracias
34,0,31,8,0,19,4.6232,-12.311,-3.1915,gracias
34,0,26,6,0,20,5.0781,-11.3342,1.0271,gracias
34,0,22,5,0,28,6.0693,-6.9456,0.3879,gracias
34,12,13,20,0,43,5.6288,-5.4995,0.1484,gracias
34,9,16,24,0,41,6.62,-5.8059,-0.2538,gracias
34,7,19,17,0,37,10.1442,-3.5602,0.5483,gracias
34,6,17,14,0,37,12.0787,-4.051,0.2945,gracias
34,6,16,14,0,38,10.5034,-4.0534,-0.1101,gracias
35,8,19,18,0,41,10.0149,-2.8898,-0.6704,gracias
35,8,17,18,0,41,9.8066,-2.9257,-0.3136,gracias
35,7,18,17,0,39,10.8362,-5.0254,0.9457,gracias
35,3,21,18,0,37,11.0277,-9.3039,2.083,gracias
35,0,21,15,0,27,9.3374,-12.6869,1.9106,gracias
35,0,22,10,0,19,4.8291,-9.73,1.3838,gracias
35,0,22,10,0,14,0.3711,-5.2529,1.6544,gracias
35,0,20,3,0,8,-1.5945,-3.3064,3.1173,gracias
35,0,13,0,0,1,-3.5267,1.4724,5.1284,gracias
35,0,11,0,0,1,-4.6232,-3.6464,7.5753,gracias
35,0,9,0,0,1,-4.9416,-3.6392,7.0605,gracias
35,0,8,0,0,4,-5.2361,-2.7701,6.9504,gracias
35,0,8,0,0,6,-5.4013,-1.5299,5.6647,gracias
35,0,11,0,0,7,-3.8882,-3.7421,2.4277,gracias
35,0,13,0,0,9,-1.4557,-7.0102,1.0846,gracias
35,0,15,0,0,13,0.929,-9.6415,0.0024,gracias
35,0,15,0,0,21,4.3694,-10.9295,0.972,gracias
35,0,18,11,0,26,4.4412,-12.809,0.7949,gracias
35,0,16,9,0,27,6.1172,-9.0644,2.0399,gracias
35,0,16,9,0,30,6.0621,-8.679,1.336,gracias
36,9,14,18,0,42,9.7564,-3.1699,-0.8691,gracias
36,9,16,18,0,42,10.1035,-2.5833,-0.182,gracias
36,5,17,17,0,41,10.726,-4.8028,1.0127,gracias
36,1,25,19,0,39,12.1314,-9.4499,1.0415,gracias
36,0,33,18,0,27,8.8585,-12.4355,0.8619,gracias
36,0,36,13,0,15,2.964,-6.6894,1.2019,gracias
36,0,37,9,0,11,-1.5706,-3.6775,2.0806,gracias
36,0,36,4,0,7,-3.2801,-2.399,3.7685,gracias
36,0,32,1,0,5,-3.9313,-2.6552,5.9855,gracias
36,0,31,0,0,4,-5.2768,-4.1707,6.6295,gracias
36,0,33,0,0,3,-5.272,-4.1492,6.8714,gracias
36,0,32,0,0,4,-5.296,-2.7198,7.1946,gracias
36,0,33,3,0,8,-5.5043,-1.7047,5.9328,gracias
36,0,33,7,0,10,-3.8355,-2.3703,3.6919,gracias
36,0,34,3,0,10,-1.7166,-6.4236,0.68,gracias
36,0,34,1,0,11,0.759,-10.501,-0.6129,gracias
36,0,29,1,0,14,3.0335,-11.0133,0.1772,gracias
36,0,23,11,0,23,6.6607,-13.0101,2.2266,gracias
36,0,18,4,0,22,5.2601,-9.2057,1.5945,gracias
36,0,13,3,0,23,5.3175,-9.5984,1.1396,gracias
37,9,18,18,0,42,10.0533,-3.7613,-0.1365,gracias
37,2,26,18,0,40,10.6901,-4.6998,1.0104,gracias
37,0,25,17,0,38,11.2839,-9.6582,0.8045,gracias
37,0,27,18,0,31,9.2632,-11.8393,1.3599,gracias
37,0,33,15,0,20,3.7445,-8.8609,1.1779,gracias
37,0,37,10,0,10,-1.063,-4.956,2.0734,gracias
37,0,41,5,0,6,-3.5123,-2.7653,3.3639,gracias
37,0,41,4,0,6,-3.7014,-2.9353,5.3965,gracias
37,0,41,1,0,5,-5.0422,-3.1077,6.4979,gracias
37,0,41,0,0,5,-5.3941,-3.0694,7.1635,gracias
37,0,41,0,0,5,-4.9225,-2.0566,7.6423,gracias
37,0,40,1,0,8,-5.7772,-2.083,6.28,gracias
37,0,40,6,0,9,-4.5322,-3.7302,3.8235,gracias
37,0,38,2,0,9,-3.1436,-6.8283,0.9984,gracias
37,0,36,0,0,10,-0.747,-8.4108,0.5387,gracias
37,0,34,1,0,14,2.2146,-10.1586,0.9146,gracias
37,0,27,5,0,22,7.1227,-15.8233,4.3,gracias
37,0,17,0,0,18,5.3367,-9.6869,0.9361,gracias
37,0,12,0,0,20,5.7221,-9.3589,1.4102,gracias
37,4,5,1,0,31,5.5569,-8.3462,0.3831,gracias
38,10,21,17,0,43,9.5385,-3.1268,-0.7925,gracias
38,10,17,17,0,42,9.7803,-3.0478,-0.735,gracias
38,10,17,17,0,42,9.493,-3.0287,-0.6776,gracias
38,9,17,17,0,44,9.3518,-2.988,-0.498,gracias
38,9,17,17,0,42,9.7276,-3.6248,-0.0168,gracias
38,8,18,17,0,41,10.9032,-5.0661,0.6895,gracias
38,1,22,16,0,37,11.789,-9.6391,1.1349,gracias
38,0,27,15,0,24,8.4539,-9.9407,1.5419,gracias
38,0,33,12,0,16,3.9959,-9.2632,1.8771,gracias
38,0,36,12,0,13,-0.7254,-5.1092,2.6288,gracias
38,0,37,12,0,11,-2.2577,-3.3734,3.0909,gracias
38,0,38,9,0,8,-3.2298,-3.225,4.6088,gracias
38,0,42,4,0,6,-4.4748,-1.6927,6.2393,gracias
38,0,42,4,0,6,-5.4827,-3.5195,6.869,gracias
38,0,42,2,0,6,-5.1715,-3.6081,6.8953,gracias
38,0,40,2,0,7,-5.272,-3.1915,7.1802,gracias
38,0,38,12,0,15,-5.3223,-1.5706,5.7413,gracias
38,0,36,15,0,19,-4.0534,-3.2154,3.7948,gracias
38,0,36,9,0,17,-2.794,-5.9376,1.5419,gracias
38,0,31,1,0,15,0.0239,-8.679,0.4525,gracias
39,11,16,23,0,43,9.8617,-2.9377,-0.7039,gracias
39,9,19,20,0,41,13.1083,-8.4156,0.668,gracias
39,0,25,19,0,34,11.9614,-10.556,1.1564,gracias
39,0,25,17,0,26,7.4124,-10.5728,1.4006,gracias
39,0,23,16,0,19,2.0016,-7.185,1.494,gracias
39,0,24,12,0,13,-1.5323,-3.304,2.6815,gracias
39,0,20,0,0,5,-2.8706,-2.3487,4.0486,gracias
39,0,19,0,0,2,-5.1763,-3.8451,6.031,gracias
39,0,21,0,0,1,-5.5689,-3.2896,6.9432,gracias
39,0,22,0,0,1,-4.8123,-3.2154,7.3382,gracias
39,0,18,0,0,6,-5.193,-0.7446,5.9927,gracias
39,0,15,0,0,9,-4.1061,-2.2314,3.4668,gracias
39,0,20,0,0,8,-2.4636,-6.5553,1.8986,gracias
39,0,20,0,0,5,-0.1006,-9.6822,0.6752,gracias
39,0,19,0,0,6,1.5945,-11.1618,0.1437,gracias
39,0,13,0,0,15,6.3135,-13.1633,2.1907,gracias
39,0,7,0,0,14,4.9464,-8.9567,0.3065,gracias
39,0,5,0,0,14,5.0015,-9.8857,0.5578,gracias
39,0,4,0,0,14,5.1523,-9.2991,0.3543,gracias
39,0,3,2,0,21,5.1954,-7.6136,-0.2993,gracias
40,10,16,21,0,41,9.3805,-3.1244,-1.0439,gracias
40,10,17,21,0,41,9.3518,-3.3255,-0.3663,gracias
40,8,16,20,0,39,10.2592,-4.0438,0.2035,gracias
40,0,14,16,0,33,11.9135,-7.4795,0.6584,gracias
40,0,16,9,0,19,11.9782,-11.394,0.4597,gracias
40,0,19,4,0,11,7.6638,-9.754,1.0726,gracias
40,0,24,3,0,8,1.7238,-7.3861,2.1548,gracias
40,0,29,1,0,5,-1.9178,-3.4931,3.0191,gracias
40,0,30,0,0,3,-2.9401,-2.1524,4.0725,gracias
40,0,31,0,0,3,-4.1946,-3.3208,5.8921,gracias
40,0,36,0,0,3,-5.1858,-4.1946,6.869,gracias
40,0,36,0,0,2,-5.375,-3.3878,6.8091,gracias
40,0,34,0,0,3,-4.8028,-2.1883,8.0685,gracias
40,0,29,12,0,21,-5.8466,-1.9632,6.0956,gracias
40,0,29,19,0,27,-5.4588,-2.399,4.5945,gracias
40,0,29,14,0,25,-4.367,-5.2409,2.3248,gracias
40,0,30,13,0,24,-2.4804,-7.4915,3.0263,gracias
40,0,29,7,0,20,-0.8188,-10.3525,2.806,gracias
40,0,25,0,0,7,2.5953,-11.0684,1.4389,gracias
40,0,22,0,0,8,1.6352,-10.7835,1.3791,gracias
41,8,12,21,0,41,10.1011,-3.2106,-0.8954,gracias
41,4,12,16,0,36,11.6741,-5.3295,1.324,gracias
41,0,12,8,0,28,10.489,-8.5832,1.1636,gracias
41,0,13,4,0,22,9.3087,-10.6159,0.8284,gracias
41,0,15,0,0,14,4.3455,-9.7109,1.1037,gracias
41,0,18,0,0,7,-0.1125,-6.5266,1.8603,gracias
41,0,18,0,0,2,-2.5714,-3.1843,3.8595,gracias
41,0,26,0,0,0,-3.7278,-2.8204,5.0206,gracias
41,0,33,0,0,0,-4.8626,-3.6512,6.0885,gracias
41,0,34,0,0,0,-5.624,-3.4716,6.2776,gracias
41,0,36,0,0,0,-5.7533,-3.4524,6.7445,gracias
41,0,39,0,0,0,-5.8849,-3.1867,6.7086,gracias
41,0,37,0,0,3,-5.5929,-2.8754,6.5218,gracias
41,0,36,0,0,4,-5.0278,-2.162,5.1811,gracias
41,0,36,0,0,5,-3.8403,-3.8307,2.1284,gracias
41,0,34,0,0,5,-2.4493,-6.3111,1.5036,gracias
41,0,33,0,0,4,1.1708,-11.0492,0.5986,gracias
41,0,29,0,0,5,-0.3376,-11.6238,1.3503,gracias
41,0,28,0,0,6,3.2609,-11.6406,2.3774,gracias
41,0,25,7,0,13,3.2944,-9.8593,0.2682,gracias
42,1,17,18,0,37,11.3581,-3.7661,0.5842,gracias
42,0,13,14,0,32,10.3477,-7.3717,0.6105,gracias
42,0,10,12,0,30,9.7229,-8.9735,0.905,gracias
42,0,8,7,0,23,7.4891,-11.2863,1.2258,gracias
42,0,10,1,0,13,2.3655,-9.2703,1.9345,gracias
42,0,10,0,0,6,-1.2689,-4.9416,2.806,gracias
42,0,10,0,0,1,-3.1627,-3.2394,3.4357,gracias
42,0,7,0,0,0,-4.0031,-3.3686,5.2864,gracias
42,0,8,0,0,0,-4.9536,-2.988,6.5434,gracias
42,0,14,0,0,0,-5.4779,-4.6424,6.7014,gracias
42,0,17,0,0,0,-5.6551,-3.8499,7.0246,gracias
42,0,15,0,0,1,-5.6455,-1.8507,7.252,gracias
42,0,18,0,0,6,-5.6743,-1.6975,5.8873,gracias
42,0,22,4,0,10,-5.0398,-3.8092,3.8235,gracias
42,0,22,3,0,12,-3.4668,-5.9687,2.5355,gracias
42,0,25,0,0,10,-2.1141,-7.0677,1.7645,gracias
42,0,25,0,0,8,-0.067,-9.6367,1.1372,gracias
42,0,25,0,0,7,1.6496,-12.0596,0.893,gracias
42,0,23,3,0,13,3.5482,-13.1992,1.4605,gracias
42,0,18,2,0,15,4.4819,-9.4739,1.1803,gracias
43,9,12,20,0,42,10.0365,-2.6791,-0.9553,gracias
43,9,16,20,0,42,9.7851,-2.8276,-0.7853,gracias
43,8,16,20,0,41,10.0844,-3.8571,0.0646,gracias
43,3,19,17,0,38,12.3541,-8.1523,0.5531,gracias
43,0,33,12,0,23,9.5912,-11.1354,0.6081,gracias
43,0,37,4,0,10,4.9632,-9.6798,0.5291,gracias
43,0,37,0,0,5,0.5195,-6.6176,1.4796,gracias
43,0,36,0,0,3,-2.5019,-4.1659,2.5235,gracias
43,0,34,0,0,1,-3.316,-2.8659,4.537,gracias
43,0,33,0,0,0,-4.7597,-3.7757,5.8778,gracias
43,0,37,0,0,0,-5.0087,-4.2401,6.8235,gracias
43,0,38,0,0,0,-5.3989,-3.0023,6.7421,gracias
43,0,38,0,0,1,-5.4875,-2.2218,6.6343,gracias
43,0,35,0,0,4,-5.0422,-2.5379,5.3103,gracias
43,0,38,0,0,8,-4.0582,-4.2425,3.3447,gracias
43,0,37,0,0,6,-2.296,-7.9368,1.5586,gracias
43,0,37,0,0,10,-0.5291,-9.924,0.9577,gracias
43,0,37,0,0,10,1.2665,-10.7164,1.0104,gracias
43,0,36,14,0,17,6.5529,-13.204,2.8419,gracias
43,0,31,20,0,24,5.7628,-9.0812,1.6568,gracias
