Num_Muestra,Meñique_%,Pulgar_%,Índice_%,Corazón_%,Anular_%,Acel_X,Acel_Y,Acel_Z,Gesto
18,82,0,20,39,100,-7.0773,-5.6838,1.8818,cuanto_cuesta
19,36,18,13,0,52,9.8378,-1.7454,-1.324,cuanto_cuesta
19,36,19,17,0,55,9.9766,-1.8866,-1.3647,cuanto_cuesta
19,36,19,17,0,55,9.7707,-2.0518,-1.2546,cuanto_cuesta
19,36,22,17,0,55,10.0963,-2.5379,-0.826,cuanto_cuesta
19,42,34,19,0,63,10.9774,-5.0973,-0.328,cuanto_cuesta
19,71,47,44,24,92,10.2448,-6.0023,0.9744,cuanto_cuesta
19,84,35,42,40,100,8.6287,-9.5672,1.9704,cuanto_cuesta
19,86,0,53,42,100,5.2888,-10.4914,2.5546,cuanto_cuesta
19,88,15,21,45,100,1.7502,-9.5074,1.0582,cuanto_cuesta
19,88,38,9,43,100,-1.3647,-8.8298,0.3136,cuanto_cuesta
19,87,0,26,44,100,-3.1891,-6.1531,1.0606,cuanto_cuesta
19,86,0,24,43,100,-5.1643,-4.2665,1.8747,cuanto_cuesta
19,86,3,24,43,100,-5.9975,-4.0677,2.964,cuanto_cuesta
19,84,0,41,42,100,-6.6272,-3.8188,3.2968,cuanto_cuesta
19,84,16,14,42,100,-7.5393,-6.0645,2.9281,cuanto_cuesta
19,84,0,29,41,100,-7.2736,-6.3662,2.7557,cuanto_cuesta
19,83,0,37,40,100,-6.5912,-6.1531,2.7629,cuanto_cuesta
19,82,30,19,40,100,-7.4555,-5.1739,3.0694,cuanto_cuesta
19,81,0,38,38,100,-7.2903,-5.6838,2.9832,cuanto_cuesta
19,81,0,35,38,100,-7.094,-5.4612,3.1053,cuanto_cuesta
20,31,20,19,0,57,9.8521,-1.7669,-1.5179,cuanto_cuesta
20,32,19,19,0,57,10.058,-1.7765,-1.4844,cuanto_cuesta
20,32,19,19,0,57,9.8665,-1.6879,-1.3695,cuanto_cuesta
20,32,19,19,0,57,9.8881,-1.9513,-1.2019,cuanto_cuesta
20,35,34,23,0,58,11.157,-4.7118,-0.6249,cuanto_cuesta
20,69,41,46,23,93,12.6701,-7.1443,1.1995,cuanto_cuesta
20,82,29,42,37,100,8.4898,-10.4244,0.3472,cuanto_cuesta
20,85,12,42,41,100,3.6679,-9.4763,0.6177,cuanto_cuesta
20,86,0,53,43,100,-0.2155,-7.5202,0.8188,cuanto_cuesta
20,87,8,28,45,100,-2.4445,-5.0925,1.6807,cuanto_cuesta
20,87,23,15,44,100,-4.0127,-6.0262,1.901,cuanto_cuesta
20,85,0,40,43,100,-5.6814,-5.5929,2.4421,cuanto_cuesta
20,85,11,16,43,100,-6.2632,-5.8754,2.9113,cuanto_cuesta
20,84,0,32,42,100,-6.9791,-7.2113,1.6568,cuanto_cuesta
20,85,0,24,42,100,-6.8043,-6.7062,2.5139,cuanto_cuesta
20,88,23,12,44,100,-6.9983,-6.6295,2.6935,cuanto_cuesta
20,89,2,19,43,100,-6.8546,-6.7708,1.9872,cuanto_cuesta
20,90,27,9,44,100,-6.8235,-6.0094,2.411,cuanto_cuesta
20,89,0,19,43,100,-6.3063,-5.5929,2.873,cuanto_cuesta
20,89,18,12,44,100,-6.5386,-6.6367,2.2146,cuanto_cuesta
21,30,16,17,0,55,9.6798,-2.0494,-1.5897,cuanto_cuesta
21,33,27,19,0,54,11.5616,-4.5729,-0.7374,cuanto_cuesta
21,59,48,32,13,76,11.3342,-7.58,1.7765,cuanto_cuesta
21,82,32,43,35,100,8.6862,-9.584,0.9816,cuanto_cuesta
21,86,0,57,41,100,4.5825,-6.7181,2.1548,cuanto_cuesta
21,86,5,28,43,100,0.6895,-4.0127,1.7789,cuanto_cuesta
21,87,38,15,46,100,-2.5187,-5.9376,2.3559,cuanto_cuesta
21,86,0,37,43,100,-4.9656,-5.3798,2.0039,cuanto_cuesta
21,84,0,20,41,100,-6.5721,-5.2457,2.5786,cuanto_cuesta
21,84,12,17,42,100,-6.6511,-5.5474,2.2386,cuanto_cuesta
21,83,0,38,41,100,-7.0701,-5.7126,2.229,cuanto_cuesta
21,83,8,15,41,100,-7.9727,-5.2864,1.7957,cuanto_cuesta
21,83,0,21,41,100,-7.0222,-5.5067,2.1859,cuanto_cuesta
21,82,0,40,40,100,-7.2736,-5.4564,2.3583,cuanto_cuesta
21,81,0,18,40,100,-7.5537,-5.5378,2.1261,cuanto_cuesta
21,84,11,22,43,100,-7.0437,-6.3111,2.1093,cuanto_cuesta
21,83,0,42,42,100,-6.9767,-5.4396,2.7605,cuanto_cuesta
21,82,0,28,42,100,-7.1204,-5.023,2.49,cuanto_cuesta
21,84,33,16,44,100,-7.7165,-5.0877,2.3248,cuanto_cuesta
21,84,2,23,44,100,-7.1036,-5.5306,2.3631,cuanto_cuesta
22,29,22,18,0,53,9.9575,-1.6927,-1.5155,cuanto_cuesta
22,31,23,18,0,54,10.2615,-2.162,-0.8715,cuanto_cuesta
22,33,38,18,0,57,12.3158,-4.8674,0.3543,cuanto_cuesta
22,50,48,24,8,71,12.2894,-7.3287,2.1069,cuanto_cuesta
22,76,33,37,32,96,6.0214,-10.9152,2.2649,cuanto_cuesta
22,85,6,45,42,100,2.7773,-9.5098,0.6919,cuanto_cuesta
22,84,0,47,44,100,-0.9337,-7.0366,1.1827,cuanto_cuesta
22,85,7,20,46,100,-3.0861,-6.0693,1.0726,cuanto_cuesta
22,85,12,28,49,100,-4.3527,-6.2249,1.2139,cuanto_cuesta
22,84,0,41,44,100,-5.9711,-5.0398,2.32,cuanto_cuesta
22,86,15,14,47,100,-6.3566,-6.5817,2.6863,cuanto_cuesta
22,86,0,28,46,100,-6.9336,-6.9049,1.9345,cuanto_cuesta
22,86,0,21,46,100,-6.4452,-7.4675,1.8603,cuanto_cuesta
22,87,21,15,47,100,-6.462,-7.434,1.9561,cuanto_cuesta
22,86,0,28,46,100,-6.7133,-7.2664,1.9992,cuanto_cuesta
22,86,38,17,47,100,-6.2896,-6.2824,2.7318,cuanto_cuesta
22,85,0,34,46,100,-5.9017,-5.8251,2.2841,cuanto_cuesta
22,85,0,23,46,100,-6.3375,-7.2832,1.6472,cuanto_cuesta
22,85,9,18,46,100,-6.3255,-6.7038,2.217,cuanto_cuesta
22,85,0,24,46,100,-6.371,-8.2193,1.8507,cuanto_cuesta
23,29,27,19,0,48,10.0892,-1.901,-1.6712,cuanto_cuesta
23,29,28,19,0,53,9.7827,-2.399,-1.4198,cuanto_cuesta
23,28,36,20,0,53,9.742,-3.1364,-1.075,cuanto_cuesta
23,27,42,19,0,52,10.5848,-3.1101,-0.5866,cuanto_cuesta
23,26,42,17,0,50,11.303,-4.8363,0.5746,cuanto_cuesta
23,32,38,15,0,53,10.3477,-6.9935,0.7733,cuanto_cuesta
23,66,34,31,19,81,6.5362,-7.7931,2.0638,cuanto_cuesta
23,87,6,32,43,100,3.735,-10.0748,1.7526,cuanto_cuesta
23,87,0,45,46,100,-0.8164,-9.153,1.798,cuanto_cuesta
23,88,0,18,46,100,-3.2609,-6.6679,0.6105,cuanto_cuesta
23,88,5,16,46,100,-4.707,-5.8371,0.8859,cuanto_cuesta
23,86,0,31,44,100,-6.0501,-5.2361,1.9872,cuanto_cuesta
23,85,7,9,44,100,-6.754,-5.2936,2.4301,cuanto_cuesta
23,85,0,22,44,100,-6.8881,-6.3518,2.2266,cuanto_cuesta
23,84,0,28,42,100,-6.9288,-5.9807,2.3248,cuanto_cuesta
23,82,0,25,41,100,-7.1299,-6.0813,2.0877,cuanto_cuesta
23,82,5,19,41,100,-7.3263,-6.9073,2.1404,cuanto_cuesta
23,81,0,36,41,100,-6.2728,-4.9201,2.3056,cuanto_cuesta
23,81,0,19,41,100,-6.5864,-6.8043,2.1476,cuanto_cuesta
23,82,0,17,43,100,-6.5936,-6.3398,2.2146,cuanto_cuesta
24,27,23,18,0,51,9.8306,-1.6185,-1.4269,cuanto_cuesta
24,27,27,18,0,51,10.003,-2.138,-1.3862,cuanto_cuesta
24,26,33,18,0,51,9.9216,-2.5498,-0.7997,cuanto_cuesta
24,33,44,17,0,54,11.7675,-4.2641,0.3855,cuanto_cuesta
24,49,44,19,11,67,11.3892,-4.4748,1.652,cuanto_cuesta
24,77,34,36,31,94,7.932,-9.1985,1.9417,cuanto_cuesta
24,86,0,49,42,100,4.5442,-9.5912,1.6999,cuanto_cuesta
24,87,0,52,43,100,-0.6129,-8.5138,1.1205,cuanto_cuesta
24,89,35,11,46,100,-2.1715,-5.5737,0.7901,cuanto_cuesta
24,87,0,39,45,100,-4.6855,-5.2026,1.3958,cuanto_cuesta
24,86,0,24,44,100,-5.8059,-4.9344,2.1835,cuanto_cuesta
24,85,0,22,44,100,-6.4404,-5.9831,2.2146,cuanto_cuesta
24,84,0,36,43,100,-6.4979,-6.2345,2.624,cuanto_cuesta
24,84,18,14,43,100,-6.8977,-6.019,2.0734,cuanto_cuesta
24,84,0,31,43,100,-7.1778,-6.7684,1.7071,cuanto_cuesta
24,83,0,30,42,100,-6.8091,-5.9424,2.399,cuanto_cuesta
24,82,0,22,42,100,-6.7947,-7.0102,1.8244,cuanto_cuesta
24,82,0,41,42,100,-6.1962,-6.8474,2.0782,cuanto_cuesta
24,81,0,24,41,100,-6.4643,-6.4787,2.2194,cuanto_cuesta
24,81,0,24,41,100,-6.4691,-6.3446,1.8411,cuanto_cuesta
25,30,19,17,0,52,9.8713,-1.9201,-1.7837,cuanto_cuesta
25,30,20,18,0,52,9.9,-2.4373,-1.0223,cuanto_cuesta
25,29,29,17,0,52,10.4627,-2.6312,-0.5914,cuanto_cuesta
25,31,42,16,0,52,12.8545,-4.7333,0.8595,cuanto_cuesta
25,54,46,29,9,69,11.8369,-5.7916,2.8204,cuanto_cuesta
25,81,27,38,35,99,5.8371,-9.3709,2.4157,cuanto_cuesta
25,88,0,52,44,100,1.8316,-6.7133,1.3767,cuanto_cuesta
25,86,0,52,43,100,-1.4413,-6.3279,0.6728,cuanto_cuesta
25,86,31,14,44,100,-3.5267,-7.6279,0.6919,cuanto_cuesta
25,87,5,25,44,100,-5.1906,-7.1563,1.2546,cuanto_cuesta
25,85,0,41,43,100,-6.4212,-6.7612,1.7549,cuanto_cuesta
25,84,10,17,43,100,-6.5027,-7.0318,1.5754,cuanto_cuesta
25,83,0,45,41,100,-6.2896,-5.7006,1.5897,cuanto_cuesta
25,81,0,25,41,100,-6.9025,-5.7892,1.6041,cuanto_cuesta
25,82,0,25,41,100,-6.754,-6.4524,1.4198,cuanto_cuesta
25,81,0,37,40,100,-6.7325,-6.9959,1.5634,cuanto_cuesta
25,81,5,17,40,100,-6.7636,-6.5242,1.5275,cuanto_cuesta
25,82,0,33,41,100,-6.7325,-6.7493,1.2163,cuanto_cuesta
25,81,0,27,40,100,-6.5338,-6.4691,1.64,cuanto_cuesta
25,84,10,20,43,100,-6.6248,-6.3829,1.0965,cuanto_cuesta
26,30,22,23,0,54,10.1059,-1.5299,-1.5562,cuanto_cuesta
26,30,24,19,0,54,10.1969,-2.138,-0.8164,cuanto_cuesta
26,28,32,18,0,53,11.3461,-4.0677,0.1508,cuanto_cuesta
26,34,42,15,0,57,13.4746,-6.3901,3.0406,cuanto_cuesta
26,51,37,20,7,71,8.5162,-8.5066,2.7845,cuanto_cuesta
26,79,16,42,33,99,2.988,-10.1323,2.2386,cuanto_cuesta
26,86,0,53,42,100,-0.237,-7.4795,1.1133,cuanto_cuesta
26,86,0,48,43,100,-2.3296,-6.1794,1.8531,cuanto_cuesta
26,87,31,14,46,100,-4.5083,-6.5481,1.1229,cuanto_cuesta
26,87,7,23,47,100,-6.5003,-5.7772,1.585,cuanto_cuesta
26,85,0,36,44,100,-6.7516,-6.6798,1.9513,cuanto_cuesta
26,84,1,19,44,100,-7.2377,-6.6463,1.3001,cuanto_cuesta
26,84,0,47,44,100,-7.1658,-5.9568,1.5634,cuanto_cuesta
26,82,0,22,43,100,-7.3047,-6.4069,1.1013,cuanto_cuesta
26,83,0,24,43,100,-7.0126,-6.62,0.9601,cuanto_cuesta
26,82,0,39,42,100,-6.9504,-7.118,1.166,cuanto_cuesta
26,82,5,20,43,100,-7.0557,-5.9328,1.5754,cuanto_cuesta
26,82,0,33,43,100,-7.2185,-6.8714,0.7207,cuanto_cuesta
26,82,0,35,42,100,-6.3398,-6.4835,1.3767,cuanto_cuesta
26,82,7,18,43,100,-6.7828,-6.6702,1.4293,cuanto_cuesta
27,32,18,19,0,56,9.979,-2.1979,-0.9409,cuanto_cuesta
27,31,22,19,0,56,10.1251,-3.4189,-0.2682,cuanto_cuesta
27,35,34,21,0,56,12.2248,-5.8083,1.0175,cuanto_cuesta
27,53,42,25,10,71,11.5688,-9.3996,2.1668,cuanto_cuesta
27,76,19,40,34,100,5.9544,-10.9846,0.7063,cuanto_cuesta
27,84,0,44,42,100,0.8452,-7.5513,1.0534,cuanto_cuesta
27,82,0,62,41,100,-2.0327,-5.0374,0.8667,cuanto_cuesta
27,80,0,51,40,100,-4.4077,-4.5418,1.1157,cuanto_cuesta
27,84,30,31,44,100,-6.3518,-5.5426,0.7781,cuanto_cuesta
27,82,0,52,42,100,-6.9456,-4.774,2.32,cuanto_cuesta
27,81,0,30,41,100,-7.4148,-4.9057,1.9249,cuanto_cuesta
27,82,0,28,43,100,-7.3741,-5.8873,1.1061,cuanto_cuesta
27,81,0,42,42,100,-7.8171,-6.3063,1.5514,cuanto_cuesta
27,80,21,18,41,100,-7.525,-5.7724,1.7837,cuanto_cuesta
27,80,0,42,41,100,-7.7596,-6.6822,1.5227,cuanto_cuesta
27,79,0,31,41,100,-7.1946,-6.2345,1.6376,cuanto_cuesta
27,80,8,17,41,100,-7.6399,-6.5338,1.3072,cuanto_cuesta
27,80,0,42,42,100,-7.0557,-5.794,1.6735,cuanto_cuesta
27,80,0,29,42,100,-7.0222,-6.2321,1.7142,cuanto_cuesta
27,82,22,14,44,100,-6.7086,-5.7604,1.8962,cuanto_cuesta
28,29,17,19,0,60,9.7731,-2.0518,-1.2306,cuanto_cuesta
28,32,17,19,0,60,9.9527,-2.1859,-1.2761,cuanto_cuesta
28,32,16,19,0,60,9.809,-2.4756,-1.0534,cuanto_cuesta
28,32,21,19,0,59,10.343,-3.7541,-0.0622,cuanto_cuesta
28,40,41,24,0,66,10.9798,-5.2218,1.4868,cuanto_cuesta
28,62,48,33,19,82,10.8457,-7.8266,2.4972,cuanto_cuesta
28,77,37,37,35,99,8.1139,-9.3781,2.7509,cuanto_cuesta
28,86,21,42,45,100,2.1931,-9.3757,2.0063,cuanto_cuesta
28,86,0,58,46,100,-0.8045,-7.2784,1.1971,cuanto_cuesta
28,83,0,44,45,100,-3.5482,-5.2601,0.4262,cuanto_cuesta
28,85,10,28,46,100,-5.1188,-5.4971,0.9601,cuanto_cuesta
28,83,0,49,44,100,-6.766,-4.6807,1.8794,cuanto_cuesta
28,82,7,20,44,100,-7.3454,-6.1579,1.9321,cuanto_cuesta
28,83,0,39,44,100,-7.118,-6.8594,0.9194,cuanto_cuesta
28,81,0,36,43,100,-6.6272,-7.0773,0.0766,cuanto_cuesta
28,82,8,24,44,100,-6.6679,-7.3502,0.6369,cuanto_cuesta
28,81,0,44,42,100,-6.7325,-6.5769,1.3479,cuanto_cuesta
28,80,0,23,42,100,-6.7325,-7.4292,0.6943,cuanto_cuesta
28,81,0,28,43,100,-6.5074,-6.1842,1.4485,cuanto_cuesta
28,80,0,42,41,100,-6.7636,-7.3502,1.2905,cuanto_cuesta
29,33,22,18,0,60,9.9671,-1.7095,-1.1779,cuanto_cuesta
29,32,19,18,0,60,9.8857,-2.6001,-0.9218,cuanto_cuesta
29,31,19,18,0,59,9.8833,-3.0885,-0.9194,cuanto_cuesta
29,33,22,17,0,59,11.8226,-6.0573,0.4501,cuanto_cuesta
29,42,34,19,3,63,10.9439,-6.1675,2.7174,cuanto_cuesta
29,61,38,24,20,82,8.0302,-7.2592,3.2034,cuanto_cuesta
29,81,9,48,39,100,3.6631,-10.6997,1.7238,cuanto_cuesta
29,84,0,52,44,100,0.4549,-7.683,-0.1389,cuanto_cuesta
29,83,0,65,43,100,-2.8323,-6.4859,0.1221,cuanto_cuesta
29,80,0,39,41,100,-4.7405,-5.0949,-0.0742,cuanto_cuesta
29,82,12,29,42,100,-6.189,-7.3622,0.5435,cuanto_cuesta
29,81,0,47,41,100,-6.5673,-7.9823,1.968,cuanto_cuesta
29,82,27,16,43,100,-6.8666,-6.4859,1.5275,cuanto_cuesta
29,82,0,41,43,100,-6.5912,-6.8235,1.2282,cuanto_cuesta
29,80,0,22,42,100,-6.9623,-6.6702,1.1085,cuanto_cuesta
29,80,0,34,42,100,-7.3215,-6.7684,1.3934,cuanto_cuesta
29,79,0,33,41,100,-6.4093,-6.3087,1.5514,cuanto_cuesta
29,79,7,17,41,100,-6.8091,-6.7038,1.1923,cuanto_cuesta
29,80,0,38,41,100,-6.3135,-6.6008,1.549,cuanto_cuesta
29,79,0,26,41,100,-6.7732,-7.2377,1.3336,cuanto_cuesta
30,34,26,19,0,63,9.8833,-1.2474,-1.5419,cuanto_cuesta
30,34,26,19,0,63,9.8689,-1.6185,-1.5945,cuanto_cuesta
30,34,24,19,0,63,9.8904,-1.9178,-1.3862,cuanto_cuesta
30,34,23,19,0,62,10.094,-2.3152,-0.8308,cuanto_cuesta
30,35,40,21,0,62,11.7651,-5.0326,0.3208,cuanto_cuesta
30,52,45,28,13,79,12.1458,-6.7325,1.7142,cuanto_cuesta
30,71,18,44,32,100,8.6119,-10.0796,2.66,cuanto_cuesta
30,81,0,60,42,100,4.4628,-10.5105,1.9728,cuanto_cuesta
30,86,0,54,49,100,0.7949,-7.513,1.2186,cuanto_cuesta
30,87,29,29,52,100,-2.6073,-3.4548,2.6959,cuanto_cuesta
30,84,0,55,48,100,-4.3431,-3.7996,2.4038,cuanto_cuesta
30,82,5,24,48,100,-6.529,-5.6647,2.0973,cuanto_cuesta
30,83,0,50,47,100,-7.1084,-7.7979,1.2282,cuanto_cuesta
30,81,0,30,46,100,-6.7325,-6.0597,1.8507,cuanto_cuesta
30,81,0,27,46,100,-6.9456,-6.6631,0.9122,cuanto_cuesta
30,81,0,42,45,100,-7.3574,-7.6399,1.3743,cuanto_cuesta
30,80,7,18,46,100,-7.1156,-7.2065,1.324,cuanto_cuesta
30,80,0,45,44,100,-6.6104,-7.1682,1.731,cuanto_cuesta
30,79,0,28,43,100,-6.3877,-6.541,2.071,cuanto_cuesta
30,79,16,14,43,100,-6.6894,-6.1627,1.8459,cuanto_cuesta
31,31,22,19,0,58,9.8043,-2.162,-1.336,cuanto_cuesta
31,31,22,19,0,57,9.8952,-1.9896,-1.2043,cuanto_cuesta
31,31,22,19,0,58,9.7683,-2.1141,-1.1037,cuanto_cuesta
31,32,26,20,0,58,9.9383,-2.6983,-0.565,cuanto_cuesta
31,62,42,24,15,77,11.2216,-5.624,0.8691,cuanto_cuesta
31,84,48,32,38,100,11.9926,-8.6933,1.8531,cuanto_cuesta
31,89,30,36,45,100,8.0589,-10.7164,1.1779,cuanto_cuesta
31,87,0,59,44,100,3.1412,-7.6782,1.1923,cuanto_cuesta
31,85,1,25,42,100,-1.4892,-4.276,1.166,cuanto_cuesta
31,86,12,25,44,100,-3.1891,-5.8179,0.4836,cuanto_cuesta
31,84,0,32,42,100,-5.6264,-4.8961,1.7717,cuanto_cuesta
31,85,16,17,44,100,-6.2321,-5.0566,2.2505,cuanto_cuesta
31,84,0,39,42,100,-7.434,-7.3598,1.9872,cuanto_cuesta
31,83,16,12,42,100,-7.2712,-6.3255,2.411,cuanto_cuesta
31,83,0,42,41,100,-7.3957,-6.675,1.7382,cuanto_cuesta
31,82,0,24,41,100,-6.4452,-5.1332,2.3822,cuanto_cuesta
31,82,20,17,41,100,-6.541,-6.2944,1.6065,cuanto_cuesta
31,82,0,36,41,100,-6.8211,-7.1227,1.9968,cuanto_cuesta
31,81,12,17,41,100,-6.9049,-6.5841,1.9656,cuanto_cuesta
31,81,0,31,41,100,-6.5817,-6.9791,1.7909,cuanto_cuesta
32,29,13,22,0,56,9.9455,-2.5402,-0.7614,cuanto_cuesta
32,30,27,22,0,56,10.635,-4.2593,0.2394,cuanto_cuesta
32,43,30,21,1,69,11.4467,-4.5059,0.7039,cuanto_cuesta
32,66,36,25,22,89,11.497,-7.2927,1.506,cuanto_cuesta
32,82,19,47,38,100,6.4404,-11.5784,1.3408,cuanto_cuesta
32,83,0,63,40,100,2.1117,-6.9671,0.7805,cuanto_cuesta
32,80,0,60,36,100,-1.8028,-4.5897,1.8387,cuanto_cuesta
32,79,0,46,35,100,-4.2186,-4.5873,0.917,cuanto_cuesta
32,84,34,24,41,100,-5.6958,-6.4117,0.2035,cuanto_cuesta
32,82,4,35,40,100,-6.4476,-7.422,1.8842,cuanto_cuesta
32,79,0,37,36,100,-6.2297,-7.6614,2.7126,cuanto_cuesta
32,81,15,24,38,100,-6.3183,-8.193,1.6185,cuanto_cuesta
32,80,0,44,38,100,-6.5601,-6.1292,2.569,cuanto_cuesta
32,80,2,20,38,100,-6.8211,-6.3805,1.8986,cuanto_cuesta
32,82,0,27,39,100,-6.8833,-6.5912,2.0542,cuanto_cuesta
32,83,0,33,40,100,-6.4476,-6.0142,2.1883,cuanto_cuesta
32,86,13,16,44,100,-6.7181,-6.0501,2.5929,cuanto_cuesta
32,88,0,32,45,100,-6.541,-7.1132,1.6328,cuanto_cuesta
32,88,0,27,44,100,-6.4356,-6.6966,2.0063,cuanto_cuesta
32,89,19,10,44,100,-7.0198,-6.4931,2.1668,cuanto_cuesta
33,34,21,19,0,59,9.8785,-1.4461,-1.5921,cuanto_cuesta
33,34,24,19,0,59,9.833,-1.5467,-1.5323,cuanto_cuesta
33,34,26,19,0,59,9.8857,-2.7126,-1.2091,cuanto_cuesta
33,44,40,21,2,64,12.2799,-5.4157,-0.1173,cuanto_cuesta
33,62,47,36,20,83,11.9662,-7.4101,1.9417,cuanto_cuesta
33,76,29,48,32,98,6.8187,-7.9248,1.8364,cuanto_cuesta
33,83,0,65,40,100,3.5506,-7.7405,2.1668,cuanto_cuesta
33,85,16,20,44,100,-1.0271,-6.8714,-0.0503,cuanto_cuesta
33,86,25,21,46,100,-2.6504,-8.1523,-0.3687,cuanto_cuesta
33,85,0,41,44,100,-5.2265,-7.355,0.5243,cuanto_cuesta
33,87,41,10,47,100,-6.2752,-5.4731,1.822,cuanto_cuesta
33,88,0,34,45,100,-6.5218,-5.5976,2.3703,cuanto_cuesta
33,88,10,13,46,100,-6.45,-6.5745,1.7071,cuanto_cuesta
33,88,4,17,46,100,-6.8929,-6.8642,1.5083,cuanto_cuesta
33,87,0,30,45,100,-6.5888,-7.4029,1.6113,cuanto_cuesta
33,86,26,15,45,100,-6.8139,-5.5952,1.7119,cuanto_cuesta
33,85,0,28,44,100,-6.3662,-7.0797,1.5586,cuanto_cuesta
33,84,0,28,43,100,-6.1914,-6.9192,1.8747,cuanto_cuesta
33,84,27,14,44,100,-6.6726,-6.201,2.1021,cuanto_cuesta
33,84,0,26,44,100,-5.8562,-6.9887,1.9201,cuanto_cuesta
34,25,18,18,0,51,9.8426,-1.2929,-1.64,cuanto_cuesta
34,25,18,18,0,51,9.9192,-1.4054,-1.6616,cuanto_cuesta
34,25,18,18,0,51,9.6678,-2.1907,-1.1923,cuanto_cuesta
34,24,18,17,0,50,11.0014,-2.49,0.1101,cuanto_cuesta
34,25,27,17,0,64,12.2823,-7.094,1.0558,cuanto_cuesta
34,49,33,23,1,85,10.0892,-7.3957,0.747,cuanto_cuesta
34,74,25,47,23,100,5.3989,-9.9742,0.9361,cuanto_cuesta
34,83,2,58,32,100,2.1404,-8.1954,0.7566,cuanto_cuesta
34,83,0,65,33,100,-2.1237,-5.9568,1.7238,cuanto_cuesta
34,87,33,28,38,100,-4.2545,-5.1068,1.0439,cuanto_cuesta
34,87,14,44,39,100,-5.5929,-5.8012,0.4836,cuanto_cuesta
34,86,0,43,39,100,-6.5601,-5.0159,1.6424,cuanto_cuesta
34,86,15,28,41,100,-6.45,-5.7796,2.6049,cuanto_cuesta
34,85,0,46,39,100,-7.2065,-7.2209,1.8124,cuanto_cuesta
34,86,22,14,41,100,-6.8474,-6.2082,1.7741,cuanto_cuesta
34,86,0,34,42,100,-6.9049,-7.1539,1.8579,cuanto_cuesta
34,85,1,23,42,100,-6.9264,-6.3925,1.9944,cuanto_cuesta
34,85,30,9,42,100,-7.3382,-6.201,1.6688,cuanto_cuesta
34,85,0,25,41,100,-6.4691,-5.4923,2.4062,cuanto_cuesta
34,87,18,14,42,100,-6.6391,-6.5601,2.0255,cuanto_cuesta
35,39,22,16,0,79,9.833,-1.2785,-1.6927,cuanto_cuesta
35,39,25,16,0,78,9.9814,-1.2977,-1.5538,cuanto_cuesta
35,39,25,16,0,78,10.1083,-1.6328,-1.2737,cuanto_cuesta
35,58,30,17,17,99,10.3094,-3.2274,-1.1779,cuanto_cuesta
35,88,47,21,46,100,12.4211,-3.3926,-0.6345,cuanto_cuesta
35,92,52,37,54,100,11.497,-7.6998,1.7933,cuanto_cuesta
35,93,38,41,56,100,3.2106,-11.2408,0.1891,cuanto_cuesta
35,92,0,56,52,100,2.0446,-9.1219,0.5507,cuanto_cuesta
35,92,14,15,52,100,-1.7957,-9.0357,-0.395,cuanto_cuesta
35,93,31,9,52,100,-2.9257,-6.5745,0.0407,cuanto_cuesta
35,93,11,19,53,100,-5.0853,-4.4652,1.5969,cuanto_cuesta
35,92,56,12,54,100,-6.6032,-5.5426,2.3391,cuanto_cuesta
35,91,13,8,52,100,-6.9815,-6.5529,2.2936,cuanto_cuesta
35,90,3,12,51,100,-7.2281,-7.1946,2.217,cuanto_cuesta
35,90,21,12,51,100,-7.0437,-6.3518,1.9489,cuanto_cuesta
35,89,1,33,50,100,-7.1922,-5.4468,2.1835,cuanto_cuesta
35,89,0,49,50,100,-7.1611,-6.1172,2.3583,cuanto_cuesta
35,88,0,57,49,100,-6.7493,-6.1507,2.6671,cuanto_cuesta
35,88,19,29,49,100,-6.7636,-7.3167,2.5857,cuanto_cuesta
35,88,27,24,49,100,-6.7469,-6.5003,2.0207,cuanto_cuesta
36,49,25,17,3,68,9.9,-1.5419,-1.5538,cuanto_cuesta
36,51,20,13,4,70,9.9503,-1.3767,-1.5682,cuanto_cuesta
36,50,21,18,4,71,9.9359,-1.3264,-1.3815,cuanto_cuesta
36,51,26,20,8,76,9.9599,-2.2817,-1.4461,cuanto_cuesta
36,88,47,30,48,100,11.0085,-1.4988,-1.0391,cuanto_cuesta
36,93,47,39,56,100,12.05,-5.6575,0.6321,cuanto_cuesta
36,92,36,33,56,100,9.2273,-8.6598,0.8954,cuanto_cuesta
36,91,26,31,55,100,5.0518,-9.5313,0.7326,cuanto_cuesta
36,90,18,31,55,100,1.4676,-9.4116,1.1851,cuanto_cuesta
36,91,11,29,55,100,-0.9218,-9.5864,0.9768,cuanto_cuesta
36,91,0,39,53,100,-2.3272,-6.2441,1.3072,cuanto_cuesta
36,90,4,19,52,100,-4.4796,-6.0885,1.6257,cuanto_cuesta
36,90,12,14,52,100,-6.2393,-5.5282,2.3846,cuanto_cuesta
36,89,0,25,52,100,-6.517,-5.4061,3.0789,cuanto_cuesta
36,89,0,47,51,100,-6.0478,-4.889,2.8443,cuanto_cuesta
36,89,0,29,52,100,-6.7229,-6.0717,2.5379,cuanto_cuesta
36,88,8,17,52,100,-6.9049,-6.6056,2.5833,cuanto_cuesta
36,88,0,29,51,100,-6.675,-6.4021,2.5187,cuanto_cuesta
36,88,0,27,51,100,-6.4476,-6.8211,1.9992,cuanto_cuesta
36,87,0,18,51,100,-6.3901,-6.1316,2.6624,cuanto_cuesta
